School_group,Major_cat,School,Major,Year,Gender,Age,Close_friend,Closefriend_inout,GPAX,Health_status,Health_status_iden,Family_type,Recieve_care,Recieve_care_other,Family_income,Family_income_enough,Studen_income,Student_income_enough,Dormitory,Relation_fam,Relation_friend,Relation_aj,Feel_uni_1,Feel_uni_2,Feel_uni_3,Feel_uni_4,Feel_uni_5,Feel_uni_6,Feel_envi_7,Feel_envi_8,Feel_envi_9,Feel_envi_10,Feel_envi_11,Feel_envi_12,Feel_envi_13,Feel_envi_14,Relax_activity,Problem,Problem_study,Problem_love,Problem_adjust,Problem_econ,Problem_other,Attitude,Attitude_iden,Learning_style_1,Learning_style_2,Learning_style_3,Learning_style_4,Learning_style_5,Learning_style_6,Learning_style_7,Learning_style_8,Learning_style_9,Learning_style_10,Learning_style_11,Learning_style_12,Learning_style_13,Learning_style_14,Learning_style_15,Learning_style_16,Learning_style_17,Learning_style_18,Learning_style_19,Learning_style_20,Learning_style_21,Learning_style_22,Learning_style_23,Learning_style_24,Learning_style_25,Learning_style_26,Learning_style_27,Learning_style_28,Learning_style_29,Learning_style_30
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,5,1,3.25,2,ภูมิแพ้,1,1,,150000,1,5000,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,0,0,0,0,0,0,2.0,ได้ช่วยเหลือผู้คน,3,3,3,3,3,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4
3,7.00,พยาบาลศาสตร์,พยาบาล,3,1,20,10,1,3.53,1,,1,1,,180000,1,4000,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,0,0,0,0,0,0,2.0,สามารถช่วยเหลือคนได้,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,21,4,1,3.10,1,,2,1,,90000,1,4000,1,2,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,#NULL!,0,0,0,0,0,0,2.0,ชอบ,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์บัณฑิต,4,1,22,1,1,3.12,1,,1,1,,999,1,7000,1,1,5,5,5,5,3,3,3,5,5,5,5,3,5,5,5,5,5,#NULL!,0,0,0,0,0,0,2.0,ฝึกความเป็นผู้ใหญ่,4,4,4,3,3,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,21,5,1,3.69,1,,1,3,,999,3,3500,1,1,5,5,5,5,5,4,0,5,4,5,5,5,4,5,5,5,5,#NULL!,0,0,0,0,0,0,2.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,21,4,1,3.66,2,TMD,2,1,,999,3,5000,1,1,5,5,5,5,4,5,4,5,4,5,5,4,4,3,5,5,5,#NULL!,0,0,0,0,0,0,2.0,เพราะอาจารย์ทุกท่านดูแลเอาใจใส่นักศึกษาเป็นอย่างดี และพร้อมจะอธิบายข้อข้องใจในสิ่งที่เรียนเสมอ,4,5,4,5,5,5,5,4,5,4,4,5,2,4,5,4,5,3,4,3,5,3,5,3,3,3,3,1,4,2
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,5,1,2.62,1,,2,1,,999,1,40000,1,1,5,5,5,5,4,3,4,4,4,5,4,999,4,4,4,5,5,#NULL!,0,0,0,0,0,0,2.0,มั่นคงในด้านการงาน,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,20,6,1,3.00,1,,2,1,,999,1,7000,1,1,5,5,4,4,3,3,3,4,3,2,3,4,4,4,4,5,5,#NULL!,0,0,0,0,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,3,1,2.80,1,,2,1,,30000,1,4000,1,1,5,5,3,4,4,4,3,4,2,3,4,3,3,4,4,5,5,#NULL!,0,0,0,0,0,0,2.0,เป็นอาชีพที่มั่นคง,4,3,4,4,3,4,2,4,4,4,3,4,1,3,3,4,4,3,2,3,4,4,4,4,3,3,2,2,4,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,5,1,3.08,1,,2,3,,35000,1,6000,1,1,5,5,5,4,4,4,4,5,999,4,4,999,4,1,4,5,5,#NULL!,0,0,0,0,0,0,2.0,เพราะจบไปแล้วเราจะได้ช่วยเหลือคน,4,4,4,4,4,4,1,4,3,4,4,4,3,3,3,4,4,2,3,5,4,4,4,4,3,4,2,2,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,21,5,1,3.75,1,,1,3,,999,2,4000,2,1,5,5,4,4,3,3,4,3,4,4,4,4,4,3,3,5,5,#NULL!,0,0,0,0,0,0,2.0,ได้ช่วยเหลือผู้อื่น,4,4,4,3,4,4,2,4,4,3,4,4,3,2,3,3,3,3,4,3,4,3,4,4,2,4,3,2,4,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,21,3,1,2.83,1,,2,1,,80000,1,15000,1,2,5,5,3,5,2,3,2,5,3,0,5,2,3,5,1,5,5,#NULL!,0,0,0,0,0,0,2.0,อยากเป็นพยาบาลตั้งแต่ตอนแรก,3,5,3,1,4,1,1,5,5,1,5,4,1,4,5,4,1,3,4,4,3,5,5,1,1,5,1,1,1,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,4,1,2.98,1,,2,1,,30000,1,5000,1,1,5,4,4,5,4,4,4,4,3,4,4,999,5,4,5,4,5,#NULL!,0,0,0,0,0,0,1.0,,4,3,3,4,4,4,3,5,5,4,4,3,2,2,4,4,4,4,2,3,4,4,4,3,3,3,2,2,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,4,1,2.98,1,,2,1,,30000,1,5000,1,1,5,4,4,5,4,4,4,4,3,4,4,999,5,4,5,4,5,#NULL!,0,0,0,0,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,21,5,1,3.00,1,,2,1,,40000,1,8000,1,2,5,4,3,4,3,3,3,3,3,4,3,3,4,5,4,4,5,#NULL!,0,0,0,0,0,0,2.0,สามารถดูแลตัวเองและผู้อื่นได้,4,4,4,3,3,3,4,4,5,4,3,3,2,3,4,3,4,1,4,4,4,4,3,3,2,4,1,1,3,1
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,4,1,3.22,1,,2,1,,999,3,3000,1,1,5,4,4,4,999,2,999,4,4,3,4,999,4,4,4,4,5,#NULL!,0,0,0,0,0,0,2.0,ชอบสำนักที่เรียน,4,5,4,4,4,3,4,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,2,1,3.33,1,,2,1,,25000,2,4000,2,2,5,5,4,4,3,-1,2,1,1,3,-4,4,4,4,4,4,5,#NULL!,0,0,0,0,0,0,2.0,เป็นวอชาชีพที่ใฝ่ฝัน,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,21,4,1,3.52,1,,2,1,,20000,1,6000,1,1,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,#NULL!,0,0,0,0,0,0,2.0,เป็นวิชาชีพที่ได้ทำบุญตลอดเวลา,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาล,3,1,20,5,1,3.18,1,,1,1,,40000,2,7000,2,1,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,#NULL!,0,0,0,0,0,0,1.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาล,3,1,20,5,1,3.15,1,,1,1,,40000,1,7000,1,1,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,#NULL!,0,1,0,1,1,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,2,1,3.83,1,,2,2,,55000,1,6000,1,1,5,4,3,4,3,3,4,4,4,-2,4,4,4,4,4,4,5,#NULL!,0,0,0,0,0,0,2.0,ได้ช่วยเหลือผู้อื่น,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,2,1,3.83,1,,2,1,,999,1,6000,1,1,5,4,3,4,1,3,4,4,4,-3,3,4,4,4,4,4,5,#NULL!,0,0,0,0,0,0,2.0,อาชีพมั่นคง,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,3,1,2.80,1,,2,1,,30000,1,4000,1,1,5,5,3,3,3,3,2,3,1,1,3,2,4,4,4,4,5,#NULL!,0,0,0,0,0,0,2.0,อาชีพที่มั่นคง,4,3,4,4,3,2,3,4,2,4,3,3,2,3,3,3,4,3,3,2,4,3,4,4,3,3,2,2,4,2
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,2,1,3.23,1,,2,2,,7000,1,4000,1,1,5,5,3,3,4,3,3,3,3,3,3,4,3,3,4,4,5,#NULL!,0,0,0,0,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,5,1,3.08,1,,2,3,,50000,1,6000,1,1,5,5,5,4,3,4,4,5,999,4,4,999,5,2,4,4,5,#NULL!,0,0,0,0,0,0,2.0,เพราะจบไปแล้วได่ช่วยเหลือคน,4,4,4,4,4,4,1,4,4,3,3,4,3,3,4,4,4,2,3,4,4,4,4,3,3,4,3,2,2,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,1,2,3.25,1,ง,2,2,,30000,2,5000,1,1,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,5,#NULL!,0,0,0,0,0,0,2.0,สนุก,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,3,1,3.16,1,,2,1,,45000,1,5000,1,1,5,4,4,4,4,3,3,4,3,3,2,3,3,-2,3,4,5,#NULL!,0,0,0,0,0,0,2.0,มีเนื้อหาที่ควบคู่ไปกับการปฏิบัติจึงมีความน่าสนใจ,4,5,5,4,4,3,2,4,3,5,4,4,2,3,4,3,3,2,4,3,4,3,4,4,3,5,2,1,4,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,3,1,3.00,1,,2,1,,999,1,4000,1,1,5,5,4,4,3,4,4,4,3,3,3,999,3,2,3,4,5,#NULL!,0,0,0,0,0,0,2.0,สามารถนำไปใช้ในการช่วยเหลือผู้อื่นได้,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,23,8,2,3.25,1,,2,1,,50000,1,10000,1,2,5,5,5,3,2,2,2,2,2,2,2,2,2,1,2,4,5,#NULL!,0,0,0,0,0,0,2.0,ได้ช่วยเหลือคนอื่น,3,5,5,2,2,3,5,2,2,3,4,4,4,4,5,5,5,5,5,5,4,4,4,1,2,3,1,1,1,2
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,4,1,3.00,1,,2,1,,999,1,4000,1,1,5,5,5,4,3,4,4,5,999,-3,3,999,3,-3,999,3,5,#NULL!,0,0,0,0,0,0,2.0,สามารถช่วยเหลือผู้รับบริการได้อย่างมีประสิทธิภาพ,4,4,3,3,3,4,2,3,3,4,3,4,3,2,3,3,3,2,3,3,4,3,4,3,3,3,2,1,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,20,6,1,2.16,1,,1,1,,4000,1,30000,1,2,5,4,5,5,999,999,5,5,999,3,999,999,3,3,999,3,5,#NULL!,0,0,0,0,0,0,2.0,-,5,5,5,5,4,4,4,4,5,5,5,4,4,4,5,5,5,5,4,4,4,4,5,5,5,4,4,4,4,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,0,22,1,1,2.68,1,,2,1,,80000,1,15000,1,2,5,5,2,3,2,2,2,3,3,1,2,1,1,1,5,3,5,#NULL!,0,0,0,0,0,0,2.0,จบมามีงานทำ มีเงินกิน ตั้งตัวเร็ว,3,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,5,1,2.83,1,,2,1,,13000,2,5000,1,1,5,4,4,3,3,4,4,4,4,4,4,999,3,3,3,3,5,#NULL!,0,0,0,0,0,0,1.0,,3,3,4,4,4,4,4,3,2,4,3,4,3,3,4,3,4,3,5,3,4,3,4,5,3,5,4,2,4,2
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,2,1,3.23,1,,2,2,,7000,1,4000,1,1,5,5,3,3,3,4,3,3,3,3,4,3,3,3,3,3,5,#NULL!,0,0,0,0,0,0,1.0,,4,5,5,5,4,5,4,4,4,4,4,4,2,3,2,2,4,1,2,4,4,4,5,3,4,5,2,2,3,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,3,1,3.16,1,,2,1,,45000,1,5000,1,1,5,3,4,4,4,3,3,4,3,3,2,3,3,-2,2,3,5,#NULL!,0,0,0,0,0,0,2.0,มีหลายสิ่งหลายอย่างที่ได้เรียนรู้ใหม่ๆ เป็นความรู้ใหม่จึงเกิดความน่าสนใจ,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,4,1,2.83,1,,1,1,,13000,1,3500,2,1,5,4,4,4,2,2,2,2,2,3,3,3,3,2,3,2,5,#NULL!,0,0,0,0,0,0,1.0,,4,4,3,4,3,3,3,4,3,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,2,4,3,3,3,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,20,5,1,2.96,1,,1,1,,999,1,4000,1,1,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,2.0,-,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาตร์,3,1,20,5,1,3.59,2,ไมเกรน,1,1,,40000,1,6000,1,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,1.0,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,20,5,1,3.59,2,ไมเกรน,1,1,,40000,1,6000,1,2,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,1.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,20,5,1,2.96,1,,1,1,,80000,1,4000,1,1,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,2.0,-,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,21,4,1,2.92,1,,2,1,,90000,1,4500,1,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,2.0,,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,2,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,999,1,3.04,1,,1,1,,999,3,4000,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,1.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,6,1,2.83,1,,1,3,,12000,1,4000,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,0,0,0,0,0,0,2.0,,3,4,4,4,3,4,4,3,4,4,3,4,3,3,3,4,3,2,4,4,3,4,4,4,2,2,2,2,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,6,1,3.00,1,,1,1,,999,3,4000,2,1,5,5,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,#NULL!,0,0,0,0,0,0,2.0,พึ่งพาตนเองได้เมื่อจบไป,4,3,4,4,4,4,4,4,4,3,3,3,3,3,2,3,4,3,3,4,4,4,4,3,3,4,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,7,1,3.22,1,,1,1,,45000,1,12000,1,2,5,4,4,0,-3,-3,-3,1,-1,-3,0,2,4,4,4,4,4,#NULL!,0,0,0,0,0,0,1.0,,4,4,4,3,3,4,5,5,4,4,3,5,2,2,2,4,2,4,3,3,3,3,4,5,3,3,3,3,5,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,21,5,1,3.42,1,,2,2,,15000,1,5000,1,1,4,4,3,4,3,3,3,4,4,0,1,999,3,1,999,3,4,#NULL!,0,1,0,0,0,0,2.0,ชอบเรียน,4,4,4,4,3,4,3,4,3,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,21,10,1,3.20,1,,2,1,,12000,1,6000,1,2,5,4,3,2,3,3,999,3,999,3,4,999,4,4,4,3,4,#NULL!,0,0,0,0,0,0,0.0,,4,4,4,2,4,4,4,4,3,4,3,4,3,2,3,1,5,3,4,3,3,3,4,3,1,4,4,1,2,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,6,1,3.50,1,,2,1,,999,1,6000,1,1,5,5,4,5,4,4,4,4,4,2,3,999,4,3,4,3,4,#NULL!,0,0,0,0,0,0,2.0,อาจารย์ใส่ใจและทำให้รู้สึกอบอุ่น,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,1,1,3.62,1,,2,1,,999,1,5000,1,1,4,3,4,4,3,4,4,4,4,4,3,3,4,4,3,3,4,#NULL!,0,0,0,0,0,0,2.0,เพราะชอบกับสิ่งที่กำลัศึกษาอยู่,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,19,6,1,2.83,1,,1,3,,999,1,4000,1,1,4,4,4,4,3,4,4,4,4,4,4,4,3,2,3,3,4,#NULL!,0,0,0,0,0,0,2.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,20,2,2,3.00,1,,1,1,,70000,1,12000,1,2,5,3,3,4,1,1,2,3,3,3,-3,999,3,2,999,2,4,#NULL!,0,0,0,0,0,0,1.0,,3,4,3,3,2,4,2,4,4,5,3,5,3,1,4,1,3,3,2,4,3,4,3,4,2,3,2,2,4,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,2,1,2.83,1,,2,1,,10000,2,5000,1,1,5,4,4,3,3,5,3,4,3,4,4,999,3,3,3,2,4,#NULL!,0,0,0,0,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,1,2,3.25,1,,1,2,,40000,1,6000,1,1,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,#NULL!,0,0,0,0,0,0,2.0,ได้ช่วยเหลือ,4,5,4,3,3,4,5,5,5,5,5,5,2,2,5,2,5,2,3,3,4,5,5,4,3,3,2,2,2,2
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,3,1,3.40,1,,1,2,,20000,1,5000,1,1,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,0,0,0,0,0,0,2.0,พอใจ,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์บัณฑิต,3,1,20,3,1,3.06,1,,2,1,,50000,1,12000,1,2,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,0,0,0,0,0,0,1.0,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์บัณฑิต,3,1,20,3,1,3.06,1,,2,1,,50000,1,12000,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,0,0,0,0,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,2,1,20,4,1,2.89,1,,2,1,,999,3,4000,1,1,5,5,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,#NULL!,0,0,0,0,0,0,2.0,ชอบ,4,4,4,3,3,3,4,3,3,4,3,4,4,3,4,2,4,2,2,2,4,3,4,3,2,4,2,2,3,3
3,7.00,พยาบาลศาสตร์,พยายาลศาสตร์,2,1,20,6,1,3.00,1,,2,1,,65000,1,6000,1,1,5,3,3,3,2,3,1,4,3,1,1,4,3,2,3,3,3,#NULL!,0,0,0,0,0,0,2.0,เพราะเป็นวิชาชีพที่ได้ช่วยเหลือคนอื่น,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,3,1,21,5,1,2.35,1,,2,1,,28000,1,10000,1,2,4,5,4,0,0,-5,0,0,0,0,-5,0,0,0,0,3,3,#NULL!,0,0,0,0,0,0,1.0,,3,3,3,4,3,5,5,4,3,4,4,4,3,3,3,3,3,3,3,3,3,5,5,4,3,5,3,3,4,3
3,7.00,พยาบาลศาสตร์,พยาบาลศาสตร์,4,1,22,2,1,2.75,2,ธารัสซีเมีย,1,1,,36000,1,5000,1,1,5,4,3,4,0,0,1,3,3,3,3,999,4,0,999,0,3,#NULL!,0,0,0,0,0,0,2.0,มีการดูแลที่อบอุ่น,3,5,3,3,3,3,4,5,3,3,4,4,3,3,5,3,3,3,4,3,3,3,4,3,2,2,3,2,2,3
3,7.00,พยาบาลศาสตร์,พยาบาล,3,0,21,10,1,3.44,1,,2,1,,100000,1,15000,1,2,5,5,3,3,3,2,3,3,3,999,3,999,-4,999,-4,1,2,#NULL!,0,0,0,0,0,0,2.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,8.00,แพทยศาสตร์,แพทยศาสตร์,4,0,22,31,1,3.65,1,,2,1,,120000,2,5000,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,1,0,0,0,1,0,2.0,อบอุ่น,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5
3,8.00,แพทยศาสตร์,แพทยศาสตร์,3,0,20,4,1,2.83,1,,2,1,,120000,1,10000,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,1,1,1,1,0,0,2.0,เป็นอาชีพที่ทำให้คนหายจากความทุกข์ได้,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
3,8.00,แพทยศาสตร์,แพทยศาสตร์,2,1,19,3,1,3.97,1,,2,1,,120000,1,12000,1,1,5,4,4,5,5,5,5,5,5,4,4,5,5,4,4,5,5,#NULL!,1,0,0,1,0,0,2.0,ได้ทำในสิ่งที่ตนเองชอบ,4,5,4,3,4,5,5,5,5,5,5,5,4,3,5,5,5,4,5,4,4,5,4,3,3,5,4,2,3,5
3,8.00,แพทยศาสตร์,แพทยศาสตร์,3,1,23,8,1,3.93,1,,2,2,,999,2,5000,2,1,5,4,4,3,4,2,-5,5,3,2,-3,4,4,-5,-5,-4,5,#NULL!,1,1,1,0,1,0,2.0,เป็นสิ่งที่รัก,4,5,4,4,4,4,2,4,2,4,4,4,4,2,2,4,4,4,1,4,4,4,4,4,1,4,2,2,4,4
3,8.00,แพทยศาสตร์,แพทยศาสตร์,2,1,19,6,1,3.79,1,,2,2,,50000,1,7000,1,2,5,5,5,4,3,3,4,4,4,4,4,999,4,4,3,4,5,#NULL!,1,1,0,1,0,0,2.0,เพราะชอบเรียน,4,4,4,4,4,3,3,4,4,3,4,3,1,3,4,3,4,1,2,3,4,4,4,3,3,4,1,1,3,1
3,8.00,แพทยศาสตร์,แพทยศาสตร์,3,1,21,2,1,3.55,1,,2,2,,30000,1,6000,1,2,5,4,4,3,3,4,4,4,4,3,4,999,4,3,3,4,5,#NULL!,1,1,0,0,0,0,1.0,,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,4,2,3,4,4,4,4,3,2,4,2,2,2,2
3,8.00,แพทยศาสตร์,แพทยศาสตร์,3,1,21,3,1,2.97,1,,2,2,,50000,1,6000,1,2,5,3,4,4,1,1,2,4,3,4,3,1,2,-3,2,4,5,#NULL!,1,1,1,0,0,0,2.0,เป็นวิชาชีพที่ดี,4,5,2,4,2,5,4,4,5,4,4,4,5,2,4,3,4,5,1,3,3,4,3,4,1,3,4,4,4,4
